Asphodelus ayardii;friches xérophiles
Asphodelus cerasifer;friches herbacées vivaces, méso-eutrophiles, thermo- à mésoméditerranéennes, de méditerranée centrale et orientale
Asphodelus fistulosus;friches annuelles, méso-eutrophiles à eutrophiles, méditerranéo-atlantiques, vernales
Asphodelus macrocarpus;0
Asphodelus ramosus;friches herbacées vivaces, méso-eutrophiles, thermo- à mésoméditerranéennes, de méditerranée centrale et orientale
Asphodelus tenuifolius;friches annuelles, eutrophiles, mésoméditerranéennes
Asplenium adiantum-nigrum;Espèce assez tolérante vis-à-vis de la nature du substrat et de la lumière, appréciant une certaine fraîcheur atmosphérique (rochers ombragés, vieux murs moussus, sous-bois forestiers).
Asplenium adulterinum;chasmophytes des parois européennes 
Asplenium balearicum;chasmophytes de parois méditerranéennes occidentales, acidophiles, héliophiles, thermoxérophiles
Asplenium ceterach;Anfractuosités des vieux murs ensoleillés et des substrats rocheux calcaires (ou à ciment calcaire) ou basaltiques.
Asplenium cuneifolium;Anfractuosités de rochers serpentinitiques bien exposées.
Asplenium fissum;chasmophytes des parois européennes, basophiles, planitiaires à orophiles
Asplenium fontanum;Plante liée à l'ombre, poussant principalement, mais non exclusivement, sur roche calcaire, dans les fissures de parois rocheuses, de lapiés, ou dans les rocailles en sous-bois de hêtraie, chênaie et buxaie, plus rarement, elle colonise les vieux murets, aux étages collinéen et montagnard.
Asplenium foreziense;"Fentes des rochers escarpés et assez secs (schiste, granite, basalte), le plus souvent à découvert , occasionnellement sur les vieux murs. Surtout à basse altitude (entre 200 et 600 m). Fentes des rochers siliceux (Antirrhinion asarinae, Asplenio billotii-Umbilicion rupestris) dans des vallées à escarpements rocheux, souvent à découvert ; occasionnellement sur les vieux murs."
Asplenium jahandiezii;chasmophytes des parois européennes, basophiles, planitiaires à orophiles
Asplenium lepidum;Fissures des rochers et parois calcaires ou dolomitiques, fréquemment au contact de surplombs ou en situations semi-ombragées, dans des failles, gorges et couloirs rocheux. Etages collinéen et montagnard (à subalpin).
Asplenium marinum;pelouses aérohalines ouvertes, chasmophytiques, des bas de falaises maritimes atlantiques recevant beaucoup d'embruns
Asplenium obovatum;Fentes et replats des rochers siliceux en situation fraîche et ombragée, murets , souvent à basse altitude.
Asplenium onopteris;0
Asplenium petrarchae;chasmophytes de parois méditerranéennes, basophiles héliophiles
Asplenium ruta-muraria;Fissures des rochers, des parois rocheuses et vieux murs. Chaos de blocs et lapiés. Ruines et constructions humaines (ponts, lavoirs, murailles, etc.). Principalement sur calcaire, mais aussi parfois sur grès, schiste et gneiss. En conditions très ombragées à ensoleillées, humides à relativement sèches. En plaine et en montagne jusqu' à plus de 2400 m d'altitude.
Asplenium sagittatum;chasmophytes de parois méditerranéennes basophiles, sciaphiles
Asplenium scolopendrium;Espèce hygrosciaphile des milieux confinés, surtout dans des ravins et vallons encaissés sur des sols frais à moyennement humides et à humus doux (souvent sur sols colluviaux, parfois à la base de parois suintantes, à proximité des cascades ou d'excavations rocheuses naturelles), secondairement sur des murs, près des fontaines ou dans les puits des châteaux.
Asplenium seelosii;chasmophytes des parois européennes, basophiles, planitiaires à orophiles
Asplenium septentrionale;"De l'étage planitaire à l'étage subalpin (plus fréquent dans les régions montagneuses). Espèce héliophile qui affectionne les fissures des rochers secs et généralement siliceux (granite, gneiss, micaschistes, schistes, grès) mais tolère les substrats moins acides comme le basalte. Se trouve également sur dalles et éboulis ensoleillés, ou encore sur des vieux murs en pierre. Rochers, dalles et éboulis ensoleillés, surtout sur roches acides, mais aussi sur basalte ; secondairement sur des vieux murs à matériaux de même nature."
Asplenium trichomanes;Fissures des rochers, des parois rocheuses et vieux murs. Chaos de blocs et lapiés. Boisements sur éboulis et blocs. Ruines et constructions humaines (ponts, lavoirs, murailles, etc.). Indifférente au substrat aussi bien sur calcaire que sur silice. En conditions très ombragées à ensoleillées, humides à relativement sèches. En plaine et en montagne jusqu'à plus de 2500 m d'altitude. Fissures de rochers, vieux murs, interstices des ponts.
Asplenium viride;"De l'étage montagnard à l'étage alpin, très rare à l'étage collinéen. Espèce sciaphile à hémisciaphile se rencontrant dans des endroits frais et humides, sur des substrats riches en bases et pauvres en azote. Souvent dans des fissures de rochers plus ou moins suintants en exposition froide, basiques ou parfois plus acides, sur roches volcaniques, schistes, micaschistes, granites.  Fissures des rochers, plus ou moins suintants en exposition froide ; surtout à l'étage subalpin (Dianthion gratianopolitani), parfois à l'étage montagnard, lorsqu'elle descend dans les vallées encaissées (jusque vers 600 m d'altitude dans les gorges de la Rhue, (cf. Potentillion caulescentis)."
Aster alpinus;Pelouses rocailleuses sur calcaire aux étages subalpin et alpin. Croupes, convexités, crêtes exposées au vent, rapidement déneigées.
Aster amellus;Pelouses xérothermophiles en voie de fermeture, ourlets et fourrés thermophiles, sur sols calcaires marneux, superficiels et rocailleux. Pelouses xérothermophiles en voie de fermeture, ourlets et fourrés thermophiles, surtout sur calcaires marneux (Geranion sanguinei, Trifolion medii).
Aster pyrenaeus;pelouses basophiles subalpines, pyrénéennes, mésohydriques
Aster willkommii;mégaphorbiaies eutrophisées, planitiaires, médio-européennes plutôt occidentales
Asteriscus aquaticus;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Astragalus alopecuroides;pelouses basophiles mésoméditerranéennes, mésohydriques, sur sol relativement profond
Astragalus alopecurus;pelouses basophiles méridionales, sub/supra à oroméditerranéennes, nevado-illyriennes
Astragalus alpinus;Pelouses et prairies subalpines et alpines calcicoles et fraîches, plus ou moins chionophiles.
Astragalus australis;Pelouses et rocailles calcaires des crêtes subalpines et alpines exposées au vent.
Astragalus austriacus;pelouses basophiles méridionales, oroméditerranéennes, nevado-illyriennes, ibériques à maghrebines
Astragalus baionensis;pelouses des sables basophiles, subsubmaritimes, thermo-atlantiques, mésoxérophiles
Astragalus boeticus;annuelles commensales des moissons basophiles, thermophiles
Astragalus cicer;Pelouses, rocailles, zones rudéralisées, ourlets, boisements clairs, sur tout type de substrat, depuis l'étage collinéen (rare) jusqu'à la base du subalpin (optimum au montagnard).
Astragalus crenatus;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Astragalus danicus;Pelouses calcicoles montagnardes.
Astragalus depressus;Pelouses ouvertes basiphiles xérophiles, rocailles, de l'étage collinéen à alpin.
Astragalus echinatus;friches annuelles, nitrophiles, thermophiles, euryméditerranéennes
Astragalus exscapus;pelouses basophiles centro-européennes, steppiques
Astragalus frigidus;Pelouses et prairies subalpines et alpines calcicoles et fraîches, plus ou moins chionophiles.
Astragalus glaux;pelouses basophiles méditerranéennes, mésoxérophiles à mésohydriques
Astragalus glycyphyllos;Ourlet et sous-bois mésophile à mésothermophile des étages collinéen et montagnard. Lisières et fourrés thermophiles, ourlets en nappe dans les pelouses mésophiles évoluées, talus, chemins herbeux.
Astragalus greuteri;landes oroméditerranéennes, corses 
Astragalus hamosus;"Lieux secs et arides du Midi, pelouses xérophiles anthropisées de thérophytes. Pelouses xérothermophiles sur calcaire ou pépérite (cf. Xerobromion erecti), parfois sur pelouses alluviales thermophiles et riches en bases (Koelerio macranthae-Phleion phleoidis), ainsi qu'aux environs des sources salées et minérales ; au sein de ces milieux, elle se rencontre souvent au bord des chemins ou sur les talus."
Astragalus hypoglottis;Pelouses xérophiles basiphiles ouvertes et rocailleuses, jusqu'à l'étage subalpin.
Astragalus incanus;Pelouses xérophiles basiphiles ouvertes et rocailleuses, marnes. Jusqu'à l'étage montagnard.
Astragalus leontinus;Pelouses rocailleuses, éboulis, alluvions des torrents glaciaires, autour des glaciers, sur matériaux calcaires, aux étages subalpins et alpins.
Astragalus monspessulanus;Pelouses ouvertes, ourlets, formations buissonnantes, boisements clairs, sur sol calcaires essentiellement, mais aussi acide, depuis l'étage mésoméditerranéen jusqu'au montagnard. Pelouses xérothermophiles sur calcaire, pépérite ou basalte (Xerobromion erecti).
Astragalus onobrychis;Présent de l'étage collinéen au montagnard, apprécie les stations ensoleillées à faible réserve en eau, sur matériaux souvent caillouteux. Se retrouve dans les prés secs sub-steppiques, les pinèdes, les rocailles et les graviers torrentiels.
Astragalus oxyglottis;pelouses basophiles médio-européennes et nevado-illyriennes
Astragalus penduliflorus;Pelouses, landes et rocailles ensoleillées sur substrat acide à neutre de l'étage subalpin, dans une large gamme de conditions hydriques.
Astragalus scorpioides;pelouses basophiles mésoméditerranéennes, mésohydriques, sur sol relativement profond
Astragalus sempervirens;Sols secs peu épais soumis à l'érosion éolienne et gravitaire, souvent caillouteux ou terreux écorchés sur sur substrat marneux ou calcaro-marneux. De l'étage supraméditerranéen à alpin inférieur. Stations sèches hélio-thermophiles. Se maintien en situation semi-ombragée suite à la reconquète forestière, dans les régions très ensoleillées dans des pinèdes sylvestres claires. Eboulis en voie de fixation, pelouses rocailleuses et écorchées, landes basses et pinèdes ouvertes.
Astragalus sesameus;annuelles des tonsures basophiles, européennes
Astragalus stella;Lieux arides et sablonneux.
Astragalus terraccianoi;pelouses basophiles thermophiles, méditerranéennes-atlantiques, maritimes, mésoxérophiles
Astragalus tragacantha;pelouses aérohalines des falaises maritimes méditerranéennes
Astragalus vesicarius;pelouses basophiles centro-européennes, steppiques, des sols constitués des Alpes internes
Astrantia major;Prairies et pâturages, ourlets, mégaphorbiaies, boisements frais, sur sols profonds, bien alimentés en eau et en éléments nutritifs, essentiellement aux étages montagnard et subalpin.
Astrantia minor;Pelouses, rochers et landes des étages montagnard et subalpin, principalement sur sols siliceux. Pelouses sommitales subalpines, parsemées de rochers (Nardion strictae).
Atadinus alpinus;fourrés arbustifs et d'arbrisseaux médio-européens, planitiaires à montagnards, basophiles, mésotrophiles
Atadinus pumilus;lithophytes des dalles en pente de falaises basophiles, orophiles
Athamanta cretensis;Rochers et éboulis des étages subalpin et alpin plutôt riches en calcaire.
Athyrium distentifolium;Étages montagnard et alpin, optimum à l'étage subalpin. Espèce sciaphile à héliophile, sur des substrats à pH plus ou moins acide, souvent siliceux. Affectionne les milieux frais ou humides, avec une certaine rétention d'humidité en été (éboulis frais, mégaphorbiaies, bords des torrents...). Espèce de lumière (plus rarement de demi-ombre) affectionnant les terrains frais assurant une certaine rétention d'humidité en été (éboulis frais, mégaphorbiaies, bords de torrents...) et les sols désaturés.
Athyrium filix-femina;"De l'étage collinéen à l'étage alpin. Espèce affectionnant les endroits ombragés ou confinés, frais à un peu humides, toujours sur des substrats à bonne réserve en eau. Forêts fraîches à humides, forêts riveraines, bords des cours d’eau ombragés, mégaphorbiaies, saulaies et aulnaies marécageuses, éboulis frais en altitude.  Présence et abondance de l'espèce conditionnées surtout par l'humidité, parfois modérée mais toujours permanente, qu'elle soit édaphique ou atmosphérique ; généralement en situation ombragée ou confinée (forêts de différents types, bois hygrophiles, lisières fraîches, bords des cours d'eau, marais et tourbières plus ou moins boisés)."
Atocion armeria;Pelouses ouvertes xérothermophiles sur affleurements rocheux ou sur alluvions, rochers, landes sèches.
Atocion rupestre;Plante silicicole stricte, xérophile, se développant en pionnier sur les rocailles et rochers de l'étage montagnard à alpin. Rochers (Dianthion gratianopolitani) et dalles ou affleurements rocheux (Sedo albi-Scleranthetea biennis), pelouses et landes rocailleuses montagnardes et subalpines (Genisto pilosae-Vaccinion uliginosi), principalement sur substrat volcanique, plus rarement sur roches métamorphiques
Atractylis caespitosa;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Atractylis cancellata;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Atractylis humilis;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Atriplex glabriuscula;annuelles eutrophiles des laisses de mer arénicoles, européo-atlantiques
Atriplex halimus;micromangroves de haut-niveau topographique (haut-schorre), sur sol enrichi en matière organique (laisses de mer)
Atriplex hortensis;Aux étages collinéen et montagnard. En situations ensoleillées, sur des substrats à tendance sèche, à pH basique et riches en nutriments. Dans les friches et les décombres et les abords des villages.
Atriplex laciniata;annuelles eutrophiles, estivales, des laisses de mer européennes
Atriplex littoralis;annuelles eutrophiles des laisses de mer vasicoles, européo-atlantiques
Atriplex longipes;friches annuelles hygrophiles à hydrophiles, pionnières, sabulicoles
Atriplex micrantha;friches annuelles vernales à estivales, médio-européennes, des sols à texture grossière
Atriplex oblongifolia;friches annuelles vernales à estivales, médio-européennes, des sols à texture fine
Atriplex patula;Divers milieux rudéralisés, riches en azote (décombres, potagers, dépotoirs, bords des chemins dans les exploitations agricoles, abords des fermes, prairies eutrophes, bords des moissons nitrophiles, alluvions des rivières...).
Atriplex prostrata;"Friche eutrophile à annuelle des décombres et des levées alluvionnaires, végétation estivale adventice des sols argileux. Espèce caractéristique des marais et suintements aux abords des sources salées ou minérales ; présente également sur les alluvions des rivières et dans divers milieux plus ou moins rudéralisés, souvent frais à humides, riches en azote (décombres, bords des chemins, champs cultivés, abords des fermes, prairies hygrophiles eutrophes...)."
Atriplex rosea;Marais salés sur les Selins (sodisols) de la Grande Limagne, cultures sarclées sur sol riche en azote (Veronico agrestis-Euphorbion peplus), décombres près des agglomérations et alluvions récentes des grandes rivières.
Atriplex sagittata;friches annuelles vernales à estivales, médio-européennes, des sols à texture fine
Atriplex tatarica;friches annuelles vernales à estivales, médio-européennes, des sols à texture fine
Atriplex tornabenei;annuelles eutrophiles des laisses de mer vasicoles, méditerranéennes
Atropa belladonna;mégaphorbiaies pionnières de clairières basophiles, médio-européennes, mésoeutrophiles, mésohydriques
Aubrieta deltoidea;friches vivaces mésohydriques, thermophiles, euryméditerranéennes, héliophiles
Aurinia saxatilis;pelouses basophiles médio-européennes occidentales, mésoxérophiles, des dalles
Avellinia festucoides;annuelles des tonsures acidophiles, mésothermes à thermophiles
Avena barbata;Plante plutôt héliophile, thermophile, associée à des sols secs sur tous types de substrats, affectionnant les garrigues, les lisières de chênaies pubescentes et vertes, les pelouses sèches sur sables, les terrasses alluviales de galets, mais aussi des milieux plus anthropisés comme les pelouses et friches postculturales, les moissons, les décombres...
Avena brevis;annuelles commensales des cultures basophiles
Avena fatua;Commune dans les champs de céréales, parfois dans des milieux rudéralisés : bordures de routes, décombres, abords de fermes, friches agricoles diverses...
Avena nuda;friches annuelles, méso-eutrophiles à eutrophiles, méditerranéo-atlantiques, vernales
Avena sativa;Plante héliophile, largement cultivée et s'échappant parfois : friches, végétations rudéralisées de bord de route…
Avena sterilis;De l’étage planitiaire à l’étage collinéen moyen (0 à 600 mètres). Cette espèce est essentiellement observée dans les champs de céréales et leurs abords, mais aussi dans les friches, les bords de route et de chemins et les décombres.
Avena strigosa;annuelles commensales des cultures acidophiles
Avenella flexuosa;Taxon acidophile affectionnant particulièrement les pâturages maigres, landes et forêts montagnardes à alpines mais également les hêtraies et pelouses acidophiles de plaine.
Avenula pubescens;Dans les prairies, pelouses, sur sols plutôt calcaires ou neutres, moyennement riches en éléments nutritifs, secs à assez frais, depuis le collinéen jusqu'au subalpin. Prairies (parfois pelouses) mésoxérophiles à hygroclines, bords des routes et des chemins, surtout au sommet de l'étage collinéen et au montagnard.
Azolla filiculoides;Eaux assez riches en matière organique, stagnantes (gravières, étangs) ou à courant lent (chenaux et lônes) en relation dynamique avec l'écosystème alluvial des grandes rivières. Parfois dans des mares ou des fossés inondés, parfois sur vases exondées. Eaux assez riches en matière organique, stagnantes (« boires ») ou à courant lent (chenaux et diverticules) en relation dynamique avec l'écosystème alluvial des grandes rivières. Parfois dans des mares, petits étangs ou fossés inondés hors contexte alluvial.
Azolla mexicana;voiles de lentilles aquatiques, annuelles, libres, flottantes en surface, européennes, mésotrophiles
Baccharis halimifolia;fourrés d'arbrisseaux hydrophiles, subhalophiles, méditerranéo-atlantiques, des sols minéraux
Baldellia ranunculoides;Berges d’étangs s'exondant dans le courant de l'été, marais, bord de gravières. Sur substrat généralement sableux, humide et pauvre en éléments nutritifs.
Baldellia repens;Berges d'étangs, généralement sableuses et à pente faible, en conditions oligotrophes, découvertes lors des marnages de fin d'été (Elodo palustris-Sparganion).
Ballota nigra;De l’étage planitiaire à l’étage montagnard. En situations ensoleillées et assez chaudes, sur des substrats frais à moyennement secs, à pH neutre et riches en éléments azotés. Principalement dans les milieux rudéralisés (friches, décombres, vieux murs, bords des routes et des chemins, abords des habitations), parfois également dans les friches alluviales et sur les grèves des cours d’eau.
Barbarea bracteosa;friches vivaces eutrophiles, mésohydriques, héliophiles
Barbarea intermedia;Pelouses mésophiles, prairies, cultures, bords des chemins.
Barbarea rupicola;lithophytes des replats de falaises européennes, acidophiles, subalpines-alpines, corso-sardes
Barbarea stricta;mégaphorbiaies eutrophisées, planitiaires, médio-européennes plutôt occidentales
Barbarea verna;De l'étage planitiaire à l'étage montagnard. Espèce héliophile, se trouvant dans des endroits frais, sur des substrats plutôt acides. Divers milieux rocheux et rocailleux ensoleillés (falaises, rochers, talus routiers secs, landes et pelouses rocailleuses...). Également dans les décombres, les friches et les zones industrielles. Parfois en lisière ou dans les sous-bois clairs.  Divers milieux rocheux ou rocailleux ensoleillés, notamment dans les vallées issues des grands reliefs, d'où elle descend quelquefois jusqu'en position alluviale (val d'Allier). Probablement subspontanée localement dans le nord de l'Allier.
Barbarea vulgaris;De l’étage planitiaire à l’étage montagnard. En situations ensoleillées et moyennement froides, sur des substrats frais à moyennement humides, limoneux, argileux ou sableux, à pH neutre et riches en nutriments. Prairies fraîches à humides, fossés, bords des routes et sur les alluvions des rivières, dans les milieux perturbés.  Prairies mésotrophes à eutrophes, fossés, milieux perturbés en bordure de routes ou de villages, alluvions des rivières.
Bartsia alpina;Prairies et pâturages frais, groupements fontinaux et bas-marais des étages montagnard à alpin. Suintements, pelouses humides au pied des rochers ou des falaises volcaniques (Montio fontanae-Cardaminetea amarae), bas-marais (Caricion fuscae).
Bartsia trixago;annuelles des tonsures acidophiles, thermophiles, mésoméditerranéennes, subhygrophiles
Bassia hyssopifolia;annuelles eutrophiles des laisses de mer vasicoles, méditerranéennes
Bassia laniflora;annuelles des tonsures basophiles, aéromésohydriques, méso à subméditerranéennes
Bassia prostrata;Chaméphytaies halophiles nitrophiles, argillicoles à marneuses, méditerranéennes à atlantico-sahariennes et macaronésiennes, thermoxérophiles
Bassia scoparia;friches annuelles vernales à estivales, médio-européennes, des sols à texture fine
Bellardiochloa variegata;Pelouses subalpines, notamment nardaies. Pelouses subalpines, notamment nardaies.
Bellevalia ciliata;prairies hygrophiles, thermophiles, mésoméditerranéennes
Bellevalia romana;prairies hygrophiles, thermophiles, mésoméditerranéennes
Bellevalia trifoliata;0
Bellidiastrum michelii;Rocailles humides, bas-marais et sources des étages montagnards à alpins sur substrats alcalins préférentiellement. Affectionne également les situations pionnières et/ou ombragées (zones de solifluxion, glissements, lisières forestières suintantes) ou encore les prairies fraîches subalpines sur calcaire.
Bellis annua;annuelles des tonsures hygrophiles, acidophiles, thermo-atlantiques à méditerranéennes
Bellis bernardii;parvocariçaies des tourbières basses oro à altiméditerranéennes, acidophiles, corso-sardes
Bellis perennis;Prairies pâturées, gazons fréquemment entretenus des parcs urbains et des jardins, sur sols riches en nutriments aux étages collinéen et montagnard. Prairies tassées et surpiétinées, xérophiles à mésohygrophiles (prairies permanentes, jardins, bords des chemins).
Bellis rotundifolia;pelouses basophiles méditerranéennes
Bellis sylvestris;ourlets mésohydriques, mésoeutrophiles, méditerranéens
Bellium bellidioides;parvocariçaies des tourbières basses supraméditerranéennes, basophiles, corso-sardes
Bellium nivale;parvocariçaies des tourbières basses oro à altiméditerranéennes, acidophiles, corso-sardes
Berardia lanuginosa;Éboulis calcaire, très fins à moyens, pionniers (espèce craignant beaucoup la concurrence), plus rarement pelouses calcicoles ouvertes, depuis l'étage montagnard jusqu'à l'alpin.
Berberis aetnensis;landes oroméditerranéennes, corses 
Berberis aquifolium;Naturalisée dans les haies bocagères, les ourlets des pelouses et des prairies, les friches, les fruticées, les lisières et les forêts.
Berberis vulgaris;Espèce héliophile : lisières forestières, haies, boisements, pelouses sèches, essentiellement sur sols calcaires mais aussi acides dans les Alpes internes, secs et drainants, depuis l'étage supraméditerranéen jusqu'au subalpin. Fourrés arbustifs et manteaux préforestiers thermophiles, haies, sur des sols neutres.
Berteroa incana;Milieux rudéraux, pelouses pâturées, friches, depuis le collinéen jusqu'au montagnard (200 à 1 600 m d'altitude), sur des sols plutôt riches en éléments minéraux, modérément secs. Pelouses sèches sur alluvions graveleuses, friches herbacées dominées par les espèces vivaces, bords de chemin.
Berula erecta;Étages collinéen et montagnard, (méso-)héliophile, hygrophile, neutrocline. Forme des cressonnières sauvages dans les eaux courantes en fossés, dans les canaux et rivières sur limon, sur les vases et les galets, sur les berges et dans les mares. Eaux stagnantes à faiblement courantes eutrophes des fossés, exutoires d'étangs, sources en contexte alluvial (Apion nodiflori).
Beta macrocarpa;friches halophiles littorales, thermophiles
Beta trigyna;friches vivaces mésohydriques, médio-européennes
Beta vulgaris;Champs cultivés. Champs cultivés, sources salées (pour la subsp. maritima).
Betonica alopecuros;pelouses basophiles subalpines, pionnières, chionophiles
Betonica hirsuta;pelouses basophiles alpiennes, liguriennes, mésohydriques, adrets abrupts
Betonica officinalis;"Se rencontre à découvert ou à mi-ombre dans divers milieux secs à moyennement humides, sur des substrats variés ; pelouses acidiphiles à acidiclines, prairies de fauche montagnardes, prairies mésophiles pâturées ; jonçaies ; pinèdes ; landes à Callune..."
Betula nana;Fourrés arbustifs des tourbières et landes tourbeuses en climat froid et humide (Sphagnion medii, Betulion pubescentis).
Betula pendula;Répartie de l'étage collinéen à l'étage subalpin, jusqu'à 2 000 m. Espèce héliophile et pionnière. S'adapte à une teneur en eau du sol variable mais craint la sécheresse prolongée. Présente dans les landes, les forêts de galeries en montagne, les forêts claires, les coupes forestières et les pelouses sous-exploitées qu'il recolonise. Espèce pionnière des formations dégradées sur sols pauvres et souvent acides, à caractéristiques hydriques variées (bois, landes sèches, tourbières boisées, forêts ripicoles).
Betula pubescens;Jusqu'à 2 200 m d'altitude dans les étages collinéen à subalpin. Forêts et fourrés sur sols tourbeux plus ou moins acides, landes fraîches subalpines.
Betula x;associations arborescentes pionnières plutôt héliophiles, oligotrophiles, mésohydriques
Bidens aristosa;friches annuelles hygrophiles à hydrophiles, eutrophiles, pionnières, eurasiatiques
Bidens aurea;friches annuelles hygrophiles à hydrophiles, eutrophiles pionnières, vasicoles
Bidens bipinnata;annuelles commensales des cultures sarclées basophiles, méditerranéennes
Bidens cernua;Aux étages planitiaire et collinéen. Se rencontre dans des situations assez chaudes et ensoleillées, sur des substrats humides, neutres et relativement riches en azote. Végétations à annuelles des vases exondées, en bordure des mares, des étangs, des gravières ou des annexes fluviales.  Vases exondées des bords de mares, étangs ou rivières.
Bidens connata;Bords des canaux à proximité immédiate de l’eau, vases et graviers exondés des étangs, souvent en compagnie de B. frondosa et/ou B. tripartita. Fréquent dans les milieux riches et humides. Bords des canaux à proximité immédiate de l'eau et vases exondées des étangs, souvent en compagnie de B. frondosa et/ou B. tripartita.
Bidens frondosa;"Aux étages planitiaire au collinéen. Espèce héliophile, thermophile, se rencontrant en contexte frais à très humide et croissant sur des sols neutres, graveleux. Dans les végétations annuelles pionnières des sables et vases exondés plus ou moins riches dont il est devenu une composante systématique. S’observe au bord des rivières, des gravières et des étangs, le long des canaux et des fossés humides, dans les friches humides.  Sables humides et vases exondées sur les alluvions récentes, plus ou moins eutrophisées, des grandes rivières ; plus rarement berges des étangs, fossés ou bords des canaux."
Bidens pilosa;friches annuelles hygrophiles à hydrophiles, eutrophiles pionnières, vasicoles
Bidens radiata;De l’étage planitiaire à l’étage montagnard. Végétations annuelles des vases ou sables exondés des cours d’eau et des queues d’étangs. Sur des substrats moyennement riches à très riches en nutriments.  Vases exondées sur les rives ou en queue d'étangs anciens à pente faible et à exondation estivale importante (Bidention tripartitae), généralement en compagnie d'autres Bidens.
Bidens subalternans;friches annuelles hygrophiles à hydrophiles, eutrophiles, pionnières, eurasiatiques
Bidens tripartita;Aux étages planitiaire et collinéen. En situations ensoleillées et tempérées, sur des sols neutres, mésotrophes, assez humides à humides, plus ou moins riches en azote. Végétations annuelles pionnières des sables humides et des vases exondées. Sur les alluvions des rivières, en bordure des gravières, des étangs et des mares. Plus rarement dans les fossés et sur le bord des canaux.
Bidens vulgata;friches annuelles hygrophiles à hydrophiles, eutrophiles pionnières, vasicoles
Bifora radians;Moissons sur substrats calcaires, marno-calcaires ou basaltiques. Moissons (céréales ou colza) sur terrains calcaires, marno-calcaires ou basaltiques.
Bifora testiculata;annuelles commensales des moissons basophiles, thermophiles
Biscutella ambigua;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Biscutella apricorum;pelouses acidophiles méditerranéennes
Biscutella arvernensis;Rochers, pelouses rocailleuses et éboulis ensoleillés sur basalte à l'étage subalpin. Falaises, rochers et éboulis ensoleillés (Dianthion gratianopolitani) sur différents substrats volcaniques, plus rarement sur silice (Artense).
Biscutella brevicaulis;grpts vivaces des éboulis basophiles, alpiens, subalpins-alpins, héliophiles
Biscutella cichoriifolia;Espèce héliophile et thermophile affectionnant les replats terreux en pieds de falaises, les éboulis terreux stabilisés, les plages d'annuelles en garrigue aux étages méso et supraméditerranéens. Se rencontre aussi plus marginalement sur talus et bordures de route, dans des friches rocailleuses.
Biscutella didyma;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Biscutella divionensis;lithophytes des dalles basophiles, planitiaires collinéennes, centro-européennes
Biscutella eriocarpa;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Biscutella flexuosa;grpts vivaces des éboulis médio-européens, acidophiles, orophiles, pyrénéens
Biscutella guillonii;pelouses du sud-ouest et d’une partie du centre de la France
Biscutella intermedia;grpts vivaces des éboulis médio-européens, acidophiles, orophiles, pyrénéens
Biscutella laevigata;Rochers siliceux ensoleillés au fond des vallées encaissées.
Biscutella lamottei;grpts vivaces des éboulis médio-européens, acidophiles, orophiles, pyrénéens
Biscutella lima;Commentaires : les nombreux microtaxons décrits par A. Jordan et A. Boreau au sein du complexe laevigata sont d'identification délicate, reposant sur des critères morphologiques généralement non discriminants et présentant souvent des recouvrements (taille des fruits et des fleurs, nombre de feuilles caulinaires, incisions des feuilles basales...). Même si certains d'entre eux se rencontrent dans des habitats typés (scories volcaniques pour B. lamottei, rochers subalpins pour B. arvernensis...), des échantillons d'herbiers de provenances et d'écologies différentes peuvent montrer d'importantes proximités morphologiques qui feront douter les botanistes les plus avertis au sujet de leur détermination. Enfin, B. laevigata sensu stricto, toujours considérée comme une « bonne » espèce, est présentée dans la plupart des flores comme une plante très variable, polymorphie au sein de laquelle on pourra reconnaître une bonne partie des microtaxons décrits ci-après. Il découle de ce qui précède que le groupe laevigata est à réétudier en Auvergne, tout comme dans le reste de la France et que les cartes de répartition présentées sont certainement incomplètes et comportent une part plus ou moins importante d'erreurs liées aux travaux d'inventaires et d'identifications.
Biscutella mediterranea;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Biscutella minor;grpts vivaces des éboulis basophiles, alpiens, subalpins-alpins, héliophiles
Biscutella rotgesii;lithophytes des dalles basophiles, mésoméditerranéennes
Biserrula epiglottis;annuelles des tonsures basophiles, aéromésohydriques, méso à subméditerranéennes
Biserrula pelecinus;annuelles des tonsures acidophiles, thermophiles, mésoméditerranéennes, xérophiles, mésotrophiles
Bistorta officinalis;Prairies fraîches montagnardes de fauche, prairies humides mésotrophes à joncs, moliniaies, forêts riveraines et marécageuses, mégaphorbiaies et landes subalpines.
Bistorta vivipara;Espèce à très large amplitude écologique aux étages subalpin et alpin, préfère les zones froides et longuement enneigées avec sols développés, évite les sols supercifiels et les situations trop sèches : pelouses, combes à neige, bords de ruisseaux, bas-marais.
Bituminaria bituminosa;Lieux secs et chauds, pauvres en matière organique.
Blackstonia acuminata;Végétations pionnières sur alluvions sableux, y compris dans des milieux perturbés , prairies marécageuses.
